activity_id,mr_id,team,zone,customer_id,customer_status,activity_type,locality,date,start_time,end_time,duration_min,Latitude,Longitude,visit_count,referrals_count,activity_status
ACT_0001856,MR_E1_2,TEAM_N2,WEST,CONT_AHD_REAL_221,Silent Referrer,Email,Ghatlodiya,09-12-2025,11:36,11:51,15,22.996,72.605,1,2,Complete
ACT_0001857,MR_E1_2,TEAM_W2,EAST,CONT_AHD_REAL_258,Peripheral Supporter,Negotiation,Commerce Six Road,09-12-2025,12:03,12:42,39,23.01,72.56,2,0,Complete
ACT_0001858,MR_E1_2,TEAM_N2,SOUTH,CONT_AHD_REAL_259,Growth Catalyst,Follow-up,Ghatlodiya,09-12-2025,12:55,13:29,34,23.012,72.558,2,19,Complete
ACT_0001859,MR_E1_2,TEAM_N2,WEST,CONT_AHD_001,Silent Referrer,Presentation,Navrangpura,09-12-2025,13:41,14:12,31,23.09677,72.54813,10,2,Complete
ACT_0001860,MR_E1_2,TEAM_N2,SOUTH,CONT_AHD_019,Key Influencer,Contract Review,Naroda,10-12-2025,09:00,09:40,40,23.13574,72.5416,6,32,Complete
ACT_0001861,MR_E1_2,TEAM_W2,WEST,CONT_AHD_018,Silent Referrer,Product Demo,Ranip,10-12-2025,09:54,10:20,26,23.13584,72.54998,18,2,Complete
ACT_0001862,MR_E1_2,TEAM_N2,WEST,CONT_AHD_001,Silent Referrer,Site Visit,Navrangpura,10-12-2025,10:32,10:50,18,23.09677,72.54813,10,2,Complete
ACT_0001863,MR_E1_2,TEAM_S1,SOUTH,CONT_AHD_057,Growth Catalyst,Product Demo,Gota,10-12-2025,10:59,11:17,18,23.0598,72.5592,11,20,Complete
ACT_0001864,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_023,Growth Catalyst,Email,Commerce Six Road,10-12-2025,11:25,11:55,30,23.08279,72.54683,4,24,Complete
ACT_0001865,MR_E1_2,TEAM_W1,NORTH,CONT_AHD_REAL_238,Peripheral Supporter,Negotiation,Science City,10-12-2025,12:09,12:43,34,23.035,72.645,26,1,Missed
ACT_0001866,MR_E1_2,TEAM_N2,WEST,CONT_AHD_066,Silent Referrer,Negotiation,Ghatlodiya,10-12-2025,12:55,13:16,21,23.03688,72.56122,13,2,Missed
ACT_0001867,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_218,Key Influencer,Proposal Submission,Gota,10-12-2025,13:23,13:39,16,22.998,72.604,23,28,Complete
ACT_0001868,MR_E1_2,TEAM_W2,NORTH,CONT_AHD_037,Peripheral Supporter,Phone Call,Vaishnodevi,10-12-2025,13:53,14:19,26,23.09345,72.54688,33,0,Complete
ACT_0001869,MR_E1_2,TEAM_N2,WEST,CONT_AHD_066,Silent Referrer,Negotiation,Ghatlodiya,11-12-2025,09:00,09:15,15,23.03688,72.56122,13,2,Complete
ACT_0001870,MR_E1_2,TEAM_W1,WEST,CONT_AHD_023,Growth Catalyst,Negotiation,Naranpura,11-12-2025,09:28,10:07,39,23.08279,72.54683,34,19,Complete
ACT_0001871,MR_E1_2,TEAM_W2,WEST,CONT_AHD_REAL_270,Growth Catalyst,Meeting,Gota,11-12-2025,10:16,10:44,28,23.08,72.52,8,15,Complete
ACT_0001872,MR_E1_2,TEAM_W2,WEST,CONT_AHD_REAL_218,Silent Referrer,Presentation,Ognaj,11-12-2025,10:55,11:27,32,22.998,72.604,15,3,Complete
ACT_0001873,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_254,Peripheral Supporter,Contract Review,Vaishnodevi,11-12-2025,11:35,12:07,32,23.03,72.56,5,0,Complete
ACT_0001874,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_259,Silent Referrer,Proposal Submission,Navrangpura,11-12-2025,12:14,12:29,15,23.012,72.558,2,2,Complete
ACT_0001875,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_256,Peripheral Supporter,Site Visit,Vaishnodevi,11-12-2025,12:36,12:59,23,23.02,72.51,15,0,Complete
ACT_0001876,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_056,Growth Catalyst,Negotiation,Naranpura,11-12-2025,13:09,13:45,36,23.06345,72.56789,3,18,Complete
ACT_0001877,MR_E1_2,TEAM_N2,WEST,CONT_AHD_063,Growth Catalyst,Presentation,Gota,11-12-2025,13:59,14:15,16,23.0385,72.5608,6,20,Complete
ACT_0001878,MR_E1_2,TEAM_S1,WEST,CONT_AHD_020,Peripheral Supporter,Email,Navrangpura,11-12-2025,14:24,15:02,38,23.13587,72.54998,8,0,Complete
ACT_0001879,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_067,Key Influencer,Phone Call,Chandlodiya,12-12-2025,09:00,09:24,24,23.03512,72.5589,27,27,Complete
ACT_0001880,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_260,Growth Catalyst,Proposal Submission,Maninagar,12-12-2025,09:36,10:00,24,23.005,72.55,3,16,Complete
ACT_0001881,MR_E1_2,TEAM_W1,NORTH,CONT_AHD_027,Silent Referrer,Negotiation,Navrangpura,12-12-2025,10:09,10:39,30,23.11224,72.52373,19,2,Complete
ACT_0001882,MR_E1_2,TEAM_W1,NORTH,CONT_AHD_REAL_255,Peripheral Supporter,Email,Sola,12-12-2025,10:50,11:21,31,23.07,72.52,5,0,Missed
ACT_0001883,MR_E1_2,TEAM_S1,WEST,CONT_AHD_071,Key Influencer,Negotiation,Bapunagar,12-12-2025,11:35,11:58,23,23.0505,72.5518,2,36,Complete
ACT_0001884,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_216,Growth Catalyst,Product Demo,Maninagar,12-12-2025,12:13,12:29,16,23.07,72.663,3,18,Complete
ACT_0001885,MR_E1_2,TEAM_N1,WEST,CONT_AHD_REAL_257,Key Influencer,Product Demo,Ghatlodiya,12-12-2025,12:39,12:58,19,23.02,72.44,5,27,Complete
ACT_0001886,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_028,Key Influencer,Contract Review,Science City,12-12-2025,13:05,13:28,23,23.11018,72.52445,6,40,Complete
ACT_0001887,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_068,Peripheral Supporter,Negotiation,Vaishnodevi,12-12-2025,13:34,13:58,24,23.03345,72.55988,26,1,Complete
ACT_0001888,MR_E1_2,TEAM_W2,EAST,CONT_AHD_006,Silent Referrer,Email,Naranpura,12-12-2025,14:04,14:31,27,23.06863,72.5423,31,2,Complete
ACT_0001889,MR_E1_2,TEAM_W2,NORTH,CONT_AHD_065,Growth Catalyst,Contract Review,Science City,15-12-2025,09:00,09:39,39,23.03956,72.55432,3,15,Complete
ACT_0001890,MR_E1_2,TEAM_W1,WEST,CONT_AHD_REAL_248,Peripheral Supporter,Meeting,Vadaj,15-12-2025,09:53,10:17,24,23.041,72.633,26,1,Missed
ACT_0001891,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_046,Silent Referrer,Email,Bopal,15-12-2025,10:27,11:02,35,23.0855,72.5472,4,1,Complete
ACT_0001892,MR_E1_2,TEAM_N1,WEST,CONT_AHD_016,Peripheral Supporter,Contract Review,Chandlodiya,15-12-2025,11:12,11:28,16,23.13557,72.54177,18,0,Complete
ACT_0001893,MR_E1_2,TEAM_W1,NORTH,CONT_AHD_036,Silent Referrer,Follow-up,Navrangpura,15-12-2025,11:42,12:03,21,23.09033,72.54512,34,1,Complete
ACT_0001894,MR_E1_2,TEAM_W2,WEST,CONT_AHD_REAL_258,Key Influencer,Follow-up,Naroda,15-12-2025,12:18,12:54,36,23.01,72.56,2,34,Complete
ACT_0001895,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_045,Growth Catalyst,Contract Review,Naroda,15-12-2025,12:59,13:21,22,23.084,72.5455,8,17,Complete
ACT_0001896,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_233,Key Influencer,Presentation,Ognaj,16-12-2025,09:00,09:28,28,22.9985,72.6055,3,26,Complete
ACT_0001897,MR_E1_2,TEAM_W1,WEST,CONT_AHD_REAL_233,Silent Referrer,Negotiation,Ranip,16-12-2025,09:37,10:13,36,22.9985,72.6055,27,3,Complete
ACT_0001898,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_264,Peripheral Supporter,Product Demo,Vadaj,16-12-2025,10:24,10:43,19,23.1,72.53,11,0,Complete
ACT_0001899,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_046,Silent Referrer,Follow-up,Bopal,16-12-2025,10:57,11:22,25,23.0855,72.5472,4,1,Complete
ACT_0001900,MR_E1_2,TEAM_N1,WEST,CONT_AHD_REAL_203,Growth Catalyst,Negotiation,Ranip,16-12-2025,11:37,12:08,31,23.065,72.66,19,23,Complete
ACT_0001901,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_258,Key Influencer,Negotiation,Ognaj,16-12-2025,12:13,12:34,21,23.01,72.56,1,29,Complete
ACT_0001902,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_020,Silent Referrer,Phone Call,Navrangpura,16-12-2025,12:46,13:05,19,23.13587,72.54998,8,2,Complete
ACT_0001903,MR_E1_2,TEAM_N1,WEST,CONT_AHD_REAL_230,Silent Referrer,Meeting,Naranpura,16-12-2025,13:15,13:43,28,22.981,72.602,2,3,Complete
ACT_0001904,MR_E1_2,TEAM_W2,EAST,CONT_AHD_REAL_218,Key Influencer,Contract Review,Navrangpura,17-12-2025,09:00,09:15,15,22.998,72.604,21,28,Complete
ACT_0001905,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_267,Silent Referrer,Proposal Submission,Navrangpura,17-12-2025,09:27,09:51,24,23.035,72.465,28,1,Complete
ACT_0001906,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_028,Key Influencer,Email,Science City,17-12-2025,09:57,10:21,24,23.11018,72.52445,6,40,Complete
ACT_0001907,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_231,Key Influencer,Presentation,Ognaj,17-12-2025,10:30,10:47,17,22.98,72.601,26,28,Missed
ACT_0001908,MR_E1_2,TEAM_W1,WEST,CONT_AHD_078,Key Influencer,Contract Review,Gota,17-12-2025,10:58,11:31,33,23.0765,72.5698,15,37,Complete
ACT_0001909,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_056,Growth Catalyst,Site Visit,Naranpura,17-12-2025,11:44,12:02,18,23.06345,72.56789,3,18,Complete
ACT_0001910,MR_E1_2,TEAM_N1,WEST,CONT_AHD_034,Key Influencer,Follow-up,Navrangpura,17-12-2025,12:09,12:27,18,23.08309,72.54358,15,37,Complete
ACT_0001911,MR_E1_2,TEAM_S1,WEST,CONT_AHD_REAL_243,Key Influencer,Product Demo,Chandlodiya,17-12-2025,12:37,13:08,31,23.006,72.65,23,26,Complete
ACT_0001912,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_068,Peripheral Supporter,Product Demo,Vaishnodevi,17-12-2025,13:15,13:49,34,23.03345,72.55988,26,1,Missed
ACT_0001913,MR_E1_2,TEAM_N2,SOUTH,CONT_AHD_076,Peripheral Supporter,Negotiation,Chandlodiya,17-12-2025,14:00,14:34,34,23.0889,72.5712,11,1,Missed
ACT_0001914,MR_E1_2,TEAM_N1,WEST,CONT_AHD_REAL_203,Growth Catalyst,Proposal Submission,Ranip,18-12-2025,09:00,09:36,36,23.065,72.66,19,23,Complete
ACT_0001915,MR_E1_2,TEAM_W2,EAST,CONT_AHD_REAL_218,Key Influencer,Proposal Submission,Navrangpura,18-12-2025,09:42,10:04,22,22.998,72.604,21,28,Complete
ACT_0001916,MR_E1_2,TEAM_N1,WEST,CONT_AHD_056,Silent Referrer,Site Visit,Naranpura,18-12-2025,10:15,10:40,25,23.06345,72.56789,1,3,Complete
ACT_0001917,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_037,Key Influencer,Site Visit,Science City,18-12-2025,10:50,11:10,20,23.09345,72.54688,26,29,Missed
ACT_0001918,MR_E1_2,TEAM_W2,EAST,CONT_AHD_046,Key Influencer,Negotiation,Chandlodiya,18-12-2025,11:19,11:58,39,23.0855,72.5472,12,30,Complete
ACT_0001919,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_037,Key Influencer,Presentation,Science City,18-12-2025,12:12,12:32,20,23.09345,72.54688,26,29,Complete
ACT_0001920,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_206,Silent Referrer,Email,Gota,18-12-2025,12:44,13:04,20,23.06,72.65,14,1,Complete
ACT_0001921,MR_E1_2,TEAM_W2,EAST,CONT_AHD_REAL_254,Key Influencer,Email,Science City,18-12-2025,13:18,13:42,24,23.03,72.56,1,34,Complete
ACT_0001922,MR_E1_2,TEAM_S1,WEST,CONT_AHD_076,Key Influencer,Site Visit,Chandlodiya,19-12-2025,09:00,09:24,24,23.0889,72.5712,10,39,Complete
ACT_0001923,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_260,Growth Catalyst,Follow-up,Ghatlodiya,19-12-2025,09:30,10:06,36,23.005,72.55,11,17,Complete
ACT_0001924,MR_E1_2,TEAM_W1,NORTH,CONT_AHD_028,Key Influencer,Email,Ognaj,19-12-2025,10:16,10:35,19,23.11018,72.52445,16,33,Complete
ACT_0001925,MR_E1_2,TEAM_W2,EAST,CONT_AHD_040,Growth Catalyst,Meeting,Vadaj,19-12-2025,10:46,11:10,24,23.06788,72.53812,3,15,Complete
ACT_0001926,MR_E1_2,TEAM_S1,WEST,CONT_AHD_REAL_237,Silent Referrer,Proposal Submission,Ranip,19-12-2025,11:20,11:53,33,23.03,72.66,23,2,Complete
ACT_0001927,MR_E1_2,TEAM_W1,WEST,CONT_AHD_034,Peripheral Supporter,Site Visit,Naroda,19-12-2025,12:03,12:22,19,23.08309,72.54358,4,1,Complete
ACT_0001928,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_259,Silent Referrer,Presentation,Navrangpura,19-12-2025,12:33,13:10,37,23.012,72.558,2,2,Complete
ACT_0001929,MR_E1_2,TEAM_W2,EAST,CONT_AHD_REAL_204,Growth Catalyst,Phone Call,Bapunagar,22-12-2025,09:00,09:38,38,23.062,72.658,4,22,Complete
ACT_0001930,MR_E1_2,TEAM_S1,NORTH,CONT_AHD_REAL_202,Silent Referrer,Phone Call,Thaltej,22-12-2025,09:51,10:07,16,23.068,72.665,3,2,Complete
ACT_0001931,MR_E1_2,TEAM_N1,WEST,CONT_AHD_REAL_215,Silent Referrer,Email,Ghatlodiya,22-12-2025,10:19,10:42,23,23.065,72.67,7,2,Complete
ACT_0001932,MR_E1_2,TEAM_N2,SOUTH,CONT_AHD_REAL_268,Growth Catalyst,Product Demo,Ognaj,22-12-2025,10:53,11:08,15,23.028,72.458,4,15,Complete
ACT_0001933,MR_E1_2,TEAM_N2,WEST,CONT_AHD_063,Growth Catalyst,Presentation,Gota,22-12-2025,11:23,11:46,23,23.0385,72.5608,6,20,Complete
ACT_0001934,MR_E1_2,TEAM_N2,WEST,CONT_AHD_032,Key Influencer,Negotiation,Chandlodiya,22-12-2025,11:57,12:28,31,23.12262,72.50462,5,36,Complete
ACT_0001935,MR_E1_2,TEAM_W1,WEST,CONT_AHD_078,Key Influencer,Phone Call,Gota,22-12-2025,12:35,12:59,24,23.0765,72.5698,15,37,Complete
ACT_0001936,MR_E1_2,TEAM_N1,WEST,CONT_AHD_REAL_225,Silent Referrer,Negotiation,Navrangpura,23-12-2025,09:00,09:40,40,22.992,72.606,16,1,Complete
ACT_0001937,MR_E1_2,TEAM_W2,NORTH,CONT_AHD_037,Peripheral Supporter,Follow-up,Vaishnodevi,23-12-2025,09:47,10:02,15,23.09345,72.54688,33,0,Complete
ACT_0001938,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_218,Key Influencer,Product Demo,Gota,23-12-2025,10:17,10:41,24,22.998,72.604,23,28,Complete
ACT_0001939,MR_E1_2,TEAM_S1,WEST,CONT_AHD_026,Key Influencer,Email,Chandlodiya,23-12-2025,10:51,11:07,16,23.1154,72.51516,1,30,Complete
ACT_0001940,MR_E1_2,TEAM_S1,WEST,CONT_AHD_REAL_263,Key Influencer,Presentation,Chandlodiya,23-12-2025,11:20,11:54,34,23.06,72.51,1,30,Complete
ACT_0001941,MR_E1_2,TEAM_W2,EAST,CONT_AHD_050,Silent Referrer,Email,Ghatlodiya,23-12-2025,12:02,12:39,37,23.03651,72.56324,18,3,Complete
ACT_0001942,MR_E1_2,TEAM_S1,NORTH,CONT_AHD_REAL_202,Key Influencer,Negotiation,Ghatlodiya,23-12-2025,12:50,13:15,25,23.068,72.665,17,33,Complete
ACT_0001943,MR_E1_2,TEAM_S1,WEST,CONT_AHD_056,Growth Catalyst,Proposal Submission,Gota,24-12-2025,09:00,09:37,37,23.06345,72.56789,6,20,Complete
ACT_0001944,MR_E1_2,TEAM_W2,EAST,CONT_AHD_006,Growth Catalyst,Follow-up,Ranip,24-12-2025,09:42,10:13,31,23.06863,72.5423,3,16,Complete
ACT_0001945,MR_E1_2,TEAM_W2,EAST,CONT_AHD_REAL_225,Peripheral Supporter,Phone Call,Vaishnodevi,24-12-2025,10:21,10:51,30,22.992,72.606,18,0,Complete
ACT_0001946,MR_E1_2,TEAM_S1,WEST,CONT_AHD_057,Silent Referrer,Meeting,Rakhial,24-12-2025,10:57,11:12,15,23.0598,72.5592,1,2,Complete
ACT_0001947,MR_E1_2,TEAM_N2,WEST,CONT_AHD_REAL_263,Key Influencer,Follow-up,Chandlodiya,24-12-2025,11:18,11:47,29,23.06,72.51,15,36,Complete
ACT_0001948,MR_E1_2,TEAM_W2,EAST,CONT_AHD_REAL_237,Silent Referrer,Phone Call,Naranpura,24-12-2025,12:01,12:23,22,23.03,72.66,31,2,Complete
ACT_0001949,MR_E1_2,TEAM_N2,WEST,CONT_AHD_REAL_257,Key Influencer,Meeting,Navrangpura,24-12-2025,12:28,12:43,15,23.02,72.44,10,29,Complete
ACT_0001950,MR_E1_2,TEAM_W1,WEST,CONT_AHD_077,Key Influencer,Meeting,Chandlodiya,25-12-2025,09:00,09:16,16,23.0823,72.5734,18,29,Complete
ACT_0001951,MR_E1_2,TEAM_W2,WEST,CONT_AHD_REAL_258,Key Influencer,Site Visit,Naroda,25-12-2025,09:23,09:50,27,23.01,72.56,2,34,Complete
ACT_0001952,MR_E1_2,TEAM_N1,WEST,CONT_AHD_001,Key Influencer,Negotiation,Ranip,25-12-2025,09:58,10:31,33,23.09677,72.54813,30,31,Complete
ACT_0001953,MR_E1_2,TEAM_W1,NORTH,CONT_AHD_018,Key Influencer,Phone Call,Chandlodiya,25-12-2025,10:44,11:22,38,23.13584,72.54998,18,35,Complete
ACT_0001954,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_023,Growth Catalyst,Follow-up,Commerce Six Road,25-12-2025,11:29,11:56,27,23.08279,72.54683,4,24,Complete
ACT_0001955,MR_E1_2,TEAM_S1,WEST,CONT_AHD_076,Key Influencer,Email,Chandlodiya,25-12-2025,12:08,12:48,40,23.0889,72.5712,10,39,Missed
ACT_0001956,MR_E1_2,TEAM_S1,SOUTH,CONT_AHD_REAL_217,Key Influencer,Email,Ognaj,25-12-2025,13:00,13:36,36,23.065,72.66,2,27,Missed
ACT_0001957,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_203,Peripheral Supporter,Product Demo,Vaishnodevi,26-12-2025,09:00,09:16,16,23.065,72.66,27,0,Complete
ACT_0001958,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_267,Growth Catalyst,Follow-up,Gota,26-12-2025,09:28,09:56,28,23.035,72.465,15,23,Complete
ACT_0001959,MR_E1_2,TEAM_W2,WEST,CONT_AHD_036,Silent Referrer,Product Demo,Ognaj,26-12-2025,10:02,10:38,36,23.09033,72.54512,15,3,Complete
ACT_0001960,MR_E1_2,TEAM_S1,SOUTH,CONT_AHD_REAL_217,Key Influencer,Contract Review,Ognaj,26-12-2025,10:49,11:24,35,23.065,72.66,2,27,Complete
ACT_0001961,MR_E1_2,TEAM_N1,WEST,CONT_AHD_056,Key Influencer,Contract Review,Ranip,26-12-2025,11:33,11:53,20,23.06345,72.56789,31,31,Complete
ACT_0001962,MR_E1_2,TEAM_N2,SOUTH,CONT_AHD_REAL_257,Silent Referrer,Product Demo,Ognaj,26-12-2025,12:00,12:31,31,23.02,72.44,1,1,Complete
ACT_0001963,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_246,Key Influencer,Proposal Submission,Chandlodiya,26-12-2025,12:44,13:00,16,23.038,72.632,5,34,Complete
ACT_0001964,MR_E1_2,TEAM_W2,EAST,CONT_AHD_057,Key Influencer,Site Visit,Commerce Six Road,26-12-2025,13:09,13:29,20,23.0598,72.5592,2,39,Complete
ACT_0001965,MR_E1_2,TEAM_W1,WEST,CONT_AHD_034,Peripheral Supporter,Proposal Submission,Naroda,26-12-2025,13:43,14:02,19,23.08309,72.54358,4,1,Complete
ACT_0001966,MR_E1_2,TEAM_W2,EAST,CONT_AHD_040,Growth Catalyst,Follow-up,Vadaj,29-12-2025,09:00,09:16,16,23.06788,72.53812,3,15,Complete
ACT_0001967,MR_E1_2,TEAM_W1,WEST,CONT_AHD_030,Growth Catalyst,Site Visit,Naranpura,29-12-2025,09:27,09:48,21,23.10997,72.52037,7,15,Complete
ACT_0001968,MR_E1_2,TEAM_N1,WEST,CONT_AHD_041,Silent Referrer,Email,Ghatlodiya,29-12-2025,10:00,10:33,33,23.0721,72.5412,4,1,Complete
ACT_0001969,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_246,Key Influencer,Follow-up,Chandlodiya,29-12-2025,10:41,11:21,40,23.038,72.632,5,34,Complete
ACT_0001970,MR_E1_2,TEAM_N2,WEST,CONT_AHD_REAL_221,Silent Referrer,Site Visit,Ghatlodiya,29-12-2025,11:35,12:06,31,22.996,72.605,1,2,Complete
ACT_0001971,MR_E1_2,TEAM_W2,EAST,CONT_AHD_006,Silent Referrer,Email,Naranpura,29-12-2025,12:17,12:33,16,23.06863,72.5423,31,2,Complete
ACT_0001972,MR_E1_2,TEAM_S1,WEST,CONT_AHD_074,Silent Referrer,Contract Review,Science City,29-12-2025,12:45,13:05,20,23.0612,72.5589,4,2,Complete
ACT_0001973,MR_E1_2,TEAM_W1,NORTH,CONT_AHD_REAL_238,Peripheral Supporter,Negotiation,Science City,29-12-2025,13:10,13:28,18,23.035,72.645,26,1,Complete
ACT_0001974,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_260,Growth Catalyst,Site Visit,Ghatlodiya,29-12-2025,13:38,14:16,38,23.005,72.55,11,17,Complete
ACT_0001975,MR_E1_2,TEAM_S1,SOUTH,CONT_AHD_REAL_237,Growth Catalyst,Follow-up,Gota,30-12-2025,09:00,09:36,36,23.03,72.66,19,24,Complete
ACT_0001976,MR_E1_2,TEAM_W1,WEST,CONT_AHD_078,Key Influencer,Proposal Submission,Gota,30-12-2025,09:41,10:18,37,23.0765,72.5698,15,37,Missed
ACT_0001977,MR_E1_2,TEAM_W2,WEST,CONT_AHD_024,Peripheral Supporter,Negotiation,Naroda,30-12-2025,10:32,10:57,25,23.08264,72.54443,7,1,Complete
ACT_0001978,MR_E1_2,TEAM_W2,WEST,CONT_AHD_012,Silent Referrer,Meeting,Ghatlodiya,30-12-2025,11:12,11:41,29,23.07727,72.50688,9,1,Complete
ACT_0001979,MR_E1_2,TEAM_S1,NORTH,CONT_AHD_REAL_237,Growth Catalyst,Site Visit,Bapunagar,30-12-2025,11:51,12:12,21,23.03,72.66,3,21,Missed
ACT_0001980,MR_E1_2,TEAM_S1,WEST,CONT_AHD_057,Silent Referrer,Negotiation,Rakhial,30-12-2025,12:22,12:40,18,23.0598,72.5592,1,2,Complete
ACT_0001981,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_230,Key Influencer,Phone Call,Chandlodiya,30-12-2025,12:48,13:12,24,22.981,72.602,12,27,Complete
ACT_0001982,MR_E1_2,TEAM_W2,WEST,CONT_AHD_REAL_221,Silent Referrer,Phone Call,Chandlodiya,30-12-2025,13:24,13:55,31,22.996,72.605,15,3,Complete
ACT_0001983,MR_E1_2,TEAM_W2,WEST,CONT_AHD_018,Growth Catalyst,Contract Review,Maninagar,30-12-2025,14:08,14:42,34,23.13584,72.54998,2,18,Complete
ACT_0001984,MR_E1_2,TEAM_E1,SOUTH,CONT_AHD_REAL_264,Peripheral Supporter,Site Visit,Vadaj,30-12-2025,14:49,15:10,21,23.1,72.53,11,0,Complete
ACT_0001985,MR_E1_2,TEAM_W2,NORTH,CONT_AHD_REAL_204,Growth Catalyst,Proposal Submission,Vadaj,31-12-2025,09:00,09:18,18,23.062,72.658,7,21,Complete
ACT_0001986,MR_E1_2,TEAM_N2,SOUTH,CONT_AHD_REAL_259,Growth Catalyst,Email,Ghatlodiya,31-12-2025,09:23,09:57,34,23.012,72.558,2,19,Complete
ACT_0001987,MR_E1_2,TEAM_S1,WEST,CONT_AHD_REAL_218,Peripheral Supporter,Meeting,Vadaj,31-12-2025,10:06,10:42,36,22.998,72.604,12,0,Complete
ACT_0001988,MR_E1_2,TEAM_N2,WEST,CONT_AHD_079,Key Influencer,Phone Call,Chandlodiya,31-12-2025,10:48,11:15,27,23.0412,72.5634,6,40,Complete
ACT_0001989,MR_E1_2,TEAM_S1,NORTH,CONT_AHD_REAL_244,Silent Referrer,Proposal Submission,Vatva,31-12-2025,11:21,11:55,34,23.022,72.652,5,2,Complete
ACT_0001990,MR_E1_2,TEAM_S1,SOUTH,CONT_AHD_REAL_246,Growth Catalyst,Site Visit,Commerce Six Road,31-12-2025,12:04,12:43,39,23.038,72.632,9,18,Complete
ACT_0001991,MR_E1_2,TEAM_W2,WEST,CONT_AHD_009,Silent Referrer,Site Visit,Ghatlodiya,31-12-2025,12:56,13:18,22,23.05889,72.53824,18,1,Complete
ACT_0001992,MR_E1_2,TEAM_W2,EAST,CONT_AHD_006,Growth Catalyst,Phone Call,Ranip,31-12-2025,13:25,13:46,21,23.06863,72.5423,3,16,Complete
ACT_0001993,MR_E1_2,TEAM_E1,NORTH,CONT_AHD_REAL_254,Peripheral Supporter,Follow-up,Vaishnodevi,31-12-2025,13:51,14:26,35,23.03,72.56,5,0,Complete
ACT_0001994,MR_W1_1,TEAM_W1,NORTH,CONT_AHD_036,Silent Referrer,Phone Call,Navrangpura,01-12-2025,09:00,09:33,33,23.09033,72.54512,34,1,Complete
ACT_0001995,MR_W1_1,TEAM_N2,WEST,CONT_AHD_REAL_221,Key Influencer,Negotiation,Chandlodiya,01-12-2025,09:47,10:12,25,22.996,72.605,15,36,Complete
ACT_0001996,MR_W1_1,TEAM_N1,WEST,CONT_AHD_REAL_225,Silent Referrer,Negotiation,Navrangpura,01-12-2025,10:22,11:00,38,22.992,72.606,16,1,Complete
ACT_0001997,MR_W1_1,TEAM_E1,NORTH,CONT_AHD_068,Peripheral Supporter,Follow-up,Vaishnodevi,01-12-2025,11:08,11:38,30,23.03345,72.55988,26,1,Missed
ACT_0001998,MR_W1_1,TEAM_E1,NORTH,CONT_AHD_REAL_268,Growth Catalyst,Email,Vadaj,01-12-2025,11:52,12:26,34,23.028,72.458,18,23,Complete
ACT_0001999,MR_W1_1,TEAM_W2,EAST,CONT_AHD_057,Key Influencer,Phone Call,Commerce Six Road,01-12-2025,12:38,13:00,22,23.0598,72.5592,2,39,Complete
ACT_0002000,MR_W1_1,TEAM_W2,WEST,CONT_AHD_REAL_258,Key Influencer,Follow-up,Naroda,01-12-2025,13:05,13:30,25,23.01,72.56,2,34,Complete
ACT_0002001,MR_W1_1,TEAM_E1,SOUTH,CONT_AHD_REAL_257,Key Influencer,Presentation,Navrangpura,01-12-2025,13:45,14:02,17,23.02,72.44,4,32,Complete
